,alg_name,dataset_name,Accuracy__test_median,Accuracy__test_mean,time__train_median,time__train_mean,Accuracy__test_mean_min,Accuracy__test_mean_max,normalized_Accuracy__test_mean,Accuracy_rank_mean,normalized_F1__test_mean,F1_rank_mean,F1__test_mean_min,F1__test_mean_max,normalized_Log Loss__test_mean,Log Loss_rank_mean,Log Loss__test_mean_min,Log Loss__test_mean_max,alg_type
46,CatBoost,openml__glass__40,0.7619047619047619,0.7437229437229437,0.8300404955000147,1.2801053071000275,0.29437229437229434,0.7805194805194805,0.9243098842386465,5.0,0.9120494210785459,5.0,0.18671662692352342,0.7661583790117021,0.0010872680163875508,2.0,0.625919175427253,17.973018247661983,gbdt
47,CatBoost,openml__hayes-roth__146063,0.8125,0.7875,0.43703684450000185,0.6361408026999977,0.36875,0.8375,0.8933333333333332,8.0,0.9124825858171398,11.0,0.31458892693993307,0.8308489151779593,0.0038024803089974943,7.0,0.3235003327982371,19.0486888829233,gbdt
48,CatBoost,openml__heart-c__48,0.8333333333333334,0.8379569892473118,0.6609553979999703,0.9155803672999954,0.5608602150537634,0.8640860215053763,0.9138297872340426,4.0,0.9138297872340433,4.0,0.5608602150537634,0.8640860215053763,0.010860822313869591,7.0,0.3752814094527494,4.702223638570429,gbdt
49,CatBoost,openml__heart-h__50,0.8304597701149425,0.8331034482758621,0.23588975599999346,0.7735982227000008,0.6395402298850574,0.8434482758620689,0.9492671927846679,3.0,0.9492671927846679,3.0,0.6395402298850574,0.8434482758620689,0.009576977848530248,7.0,0.38637714753639296,3.6395664214181287,gbdt
50,CatBoost,openml__hill-valley__145847,0.5165289256198347,0.5122950819672132,0.8699637494999735,1.181337922099989,0.4710811543151334,0.9628912071535023,0.08380049861572174,24.0,0.08380049861572174,24.0,0.4710811543151334,0.9628912071535023,0.22402154444670763,26.0,0.37144482200288337,1.84913833493879,gbdt
51,CatBoost,openml__ilpd__9971,0.7068965517241379,0.7066335476329633,0.678811017000001,0.6652047170000011,0.6515780245470485,0.7168907071887785,0.84295302013423,17.0,0.8429530201342286,17.0,0.6515780245470485,0.7168907071887786,0.004984217094657364,6.0,0.512391169156649,2.5261477822383878,gbdt
52,CatBoost,openml__ionosphere__145984,0.9285714285714286,0.9257936507936508,0.8344775469999997,1.0527983621000039,0.8286507936507936,0.9571428571428571,0.7560222359481169,13.0,0.7560222359481169,13.0,0.8286507936507936,0.9571428571428571,0.031882687056577756,11.0,0.15630479057039076,1.7999368563223421,gbdt
53,CatBoost,openml__iris__59,0.9666666666666666,0.9533333333333334,0.2513375364999999,0.21019607199999987,0.31333333333333335,0.9866666666666667,0.9504950495049505,13.0,0.9585132180050664,13.0,0.16804891015417325,0.9865319865319865,0.009710872031858001,19.0,0.08923300689086314,14.405987215619774,gbdt
54,CatBoost,openml__irish__3543,1.0,1.0,0.8436683809999996,0.7807135279999998,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.00026803473720944513,8.0,9.992007221626417e-16,0.8734281012526735,gbdt
55,CatBoost,openml__jasmine__168911,0.8174227290072053,0.816006374716617,1.9303583484999969,2.099163185199989,0.7473176808601378,0.816006374716617,1.0,1.0,1.0,1.0,0.7473176808601378,0.816006374716617,0.006182013091408667,3.0,0.4050821675130082,0.8416183092105524,gbdt
