dataset_fold_id,Accuracy__test_neural,Accuracy__test_non-neural,F1__test_neural,F1__test_non-neural,MSE__test_neural,MSE__test_non-neural,Log Loss__test_neural,Log Loss__test_non-neural,alg_name_neural,alg_name_non-neural,time__train_neural,time__train_non-neural,time__test_neural,time__test_non-neural
openml__guillermo__168337__fold_2,0.774,0.8445,0.774,0.8445,,,0.4571500004333211,0.3583337887120433,TabNet,XGBoost,128.30931239200072,129.33689002199935,0.2109536349998961,0.3771859520002181
openml__guillermo__168337__fold_3,0.7475,0.842,0.7475,0.842,,,0.4817160981215929,0.3735065387082286,TabNet,XGBoost,311.235175541,70.48753095699976,0.3560178359998645,0.3742772229998081
openml__guillermo__168337__fold_4,0.7765,0.8445,0.7765,0.8445,,,0.4790128848680761,0.3710403799843043,TabNet,XGBoost,297.8408337469991,108.0199977049997,0.2699713130023156,0.3659594679993461
openml__guillermo__168337__fold_5,0.788,0.841,0.788,0.841,,,0.4941789267322983,0.3686963562893215,TabNet,XGBoost,179.71322397800031,136.59939406400008,0.2770011149987113,0.3787511709997488
openml__guillermo__168337__fold_6,0.7805,0.8435,0.7805,0.8435,,,0.4750527481391163,0.3705583971338346,TabNet,XGBoost,361.9207668230001,107.1402571689996,0.3430924599997524,0.3689331590012443
openml__guillermo__168337__fold_7,0.779,0.8295,0.779,0.8295,,,0.5005073484126479,0.3825524776298553,TabNet,XGBoost,467.5534923910018,123.97956433099898,0.3968454839996411,0.3658775570002035
openml__guillermo__168337__fold_8,0.7685,0.844,0.7685,0.844,,,0.5045493667058181,0.3830827566320076,TabNet,XGBoost,334.5472149729976,68.73553582500062,0.5194207699969411,0.3632756770002743
openml__guillermo__168337__fold_9,0.7905,0.832,0.7905,0.832,,,0.4642644367658067,0.3658376525305211,TabNet,XGBoost,346.53301042999965,130.28458892799972,0.3498923950000971,0.3776420740014146
openml__haberman__42__fold_0,0.6774193548387096,0.7741935483870968,0.6774193548387096,0.7741935483870968,,,0.7305515658470892,0.5731432527927781,TabTransformer,LightGBM,3.9270691699999816,0.0841103030000001,0.0515486920000398,0.0005634719999996
openml__haberman__42__fold_1,0.7096774193548387,0.7096774193548387,0.7096774193548389,0.7096774193548389,,,0.7055066638596116,0.5948015830976684,rtdl_ResNet,CatBoost,5.825421067999997,2.973589612000012,0.0445604200000104,0.0008275859999997
openml__haberman__42__fold_2,0.7741935483870968,0.7741935483870968,0.7741935483870968,0.7741935483870968,,,0.4949594315501951,0.4837832674672297,DANet,KNN,14.96146148700018,0.0011808489999998,0.0607664719996137,0.0074956879999996
openml__haberman__42__fold_3,0.7419354838709677,0.7419354838709677,0.7419354838709677,0.7419354838709677,,,0.4664507281605995,0.5654968222442723,rtdl_ResNet,LightGBM,4.217962579999998,0.1114955850000001,0.0428266669999999,0.0005382239999995
openml__haberman__42__fold_4,0.7419354838709677,0.7741935483870968,0.7419354838709677,0.7741935483870968,,,0.5468817252158553,0.5455061208890675,rtdl_ResNet,KNN,4.532744966999985,0.000868305,0.0461771779999935,0.006500774
openml__haberman__42__fold_5,0.7096774193548387,0.7096774193548387,0.7096774193548389,0.7096774193548389,,,0.664962122637418,0.6165385299582519,SAINT,LightGBM,15.89372387100002,0.0822890220000003,0.0818332149997331,0.0004897679999995
openml__haberman__42__fold_6,0.8,0.6666666666666666,0.8000000000000002,0.6666666666666666,,,0.3878073160847028,0.5467153249150516,SAINT,CatBoost,21.968317386000024,0.9318777950000054,0.0597624360000281,0.0008106779999934
openml__haberman__42__fold_7,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,,,0.4816456591089567,0.5419578398384246,rtdl_ResNet,KNN,4.616665716,0.0008126800000001,0.0447517959999999,0.0067307469999997
openml__haberman__42__fold_8,0.6666666666666666,0.7,0.6666666666666666,0.7,,,0.9847215839506436,0.5821192356706789,TabNet,DecisionTree,6.453302506999989,0.0009089180000003,0.0129568749998725,0.0001843609999996
openml__haberman__42__fold_9,0.7333333333333333,0.7,0.7333333333333333,0.7,,,0.528180930018425,0.5001701862641142,rtdl_FTTransformer,CatBoost,2.597953179000001,0.4034034799999944,0.0587290209999764,0.0007354219999911
openml__har__14970__fold_0,0.9941747572815534,0.9951456310679612,0.9941693272056712,0.9951456434276276,,,0.0164112696030596,0.013049117968129,DANet,XGBoost,548.4544961519996,3.459302707000006,0.1043487330007337,0.0337918290001653
openml__har__14970__fold_1,0.9893203883495144,0.99126213592233,0.9893166164400248,0.991262735504721,,,0.0274604831959966,0.0267832248449177,DANet,LightGBM,506.3513847390004,144.4683893020001,0.0985089850000804,0.0946310099998299
openml__har__14970__fold_2,0.9796116504854367,0.9922330097087378,0.9796179411056728,0.9922334453614056,,,0.0698064994852532,0.0223498322853329,DANet,XGBoost,897.2637401499996,2.406233463000035,0.0996408829996653,0.038661865999984
openml__har__14970__fold_3,0.9941747572815534,0.9893203883495144,0.9941735511201364,0.9893206884063154,,,0.0163473494162879,0.0272369505751378,DANet,SVM,429.5509853250005,24.91087515599793,0.08258350899996,1.6896744769983345
openml__har__14970__fold_4,0.9902912621359224,0.9883495145631068,0.990268534504485,0.9883450574859808,,,0.023186046230552,0.0369915630083069,DANet,LightGBM,822.3506140419995,143.23243042500053,0.1215612169980886,0.1054222850007136
openml__har__14970__fold_5,0.9932038834951455,0.9932038834951455,0.993204191756398,0.9932049083575516,,,0.0243694889923183,0.0170991452116056,DANet,XGBoost,375.151588919,3.295079543999691,0.0622698100000889,0.0387093790000108
openml__har__14970__fold_6,0.99126213592233,0.9951456310679612,0.9912456893023248,0.9951451967502828,,,0.0338956482244917,0.0186287492786606,DANet,LightGBM,731.5510494619994,181.1310806630001,0.0995942829995328,0.1129138050000619
openml__har__14970__fold_7,0.9893203883495144,0.9922330097087378,0.989318389936177,0.9922333424457818,,,0.0292986320572754,0.0255201742807007,DANet,XGBoost,332.719768903,3.311736162000216,0.1069748110003274,0.0393171460000303
openml__har__14970__fold_8,0.9864077669902912,0.9844660194174756,0.986401237527343,0.98445764450464,,,0.0645597319019902,0.048655778584909,TabNet,XGBoost,57.923857361000046,5.486450855000044,0.0537926699998934,0.034717295000064
openml__har__14970__fold_9,0.9873663751214772,0.9902818270165208,0.9873593274132408,0.9902805234524504,,,0.1267187004935246,0.0257485156681532,TabTransformer,SVM,70.31028035100007,23.03875546200288,0.0651012910002464,1.751155892998213
openml__hayes-roth__146063__fold_0,0.75,0.8125,0.740625,0.8102272727272727,,,1.2127287707688907,4.411351886662354,rtdl_ResNet,DecisionTree,3.606857033999973,0.000448634,0.0423815309999326,8.665699999976795e-05
openml__hayes-roth__146063__fold_1,1.0,1.0,1.0,1.0,,,0.1751736678415909,0.1175709320945371,STG,DecisionTree,2.4925314930000013,0.0004122749999995,0.0008886420000067,8.919299999998742e-05
openml__hayes-roth__146063__fold_2,0.625,0.6875,0.6279829545454546,0.6629901960784313,,,1.1998775360035552,4.515975413760583,DANet,DecisionTree,35.85462158499968,0.0004558789999995,0.0590513250003823,9.177000000004654e-05
openml__hayes-roth__146063__fold_3,0.625,0.75,0.6182692307692308,0.7470238095238095,,,1.1762806424423229,0.2059898041252724,rtdl_ResNet,DecisionTree,2.673063029000048,0.0004362399999999,0.0450121250000279,8.788399999959395e-05
openml__hayes-roth__146063__fold_4,0.75,0.8125,0.7302884615384615,0.8125,,,1.2073750837164443,0.1814246423684219,DANet,DecisionTree,27.07246067000005,0.0004146,0.056487265999749,8.706099999988837e-05
openml__hayes-roth__146063__fold_5,0.875,0.9375,0.875631313131313,0.9370629370629372,,,0.4933016092189852,0.1301956820798289,rtdl_ResNet,LightGBM,2.5905818180000324,0.0295289870000008,0.0431274480000638,0.0001410719999999
openml__hayes-roth__146063__fold_6,0.75,0.9375,0.7152777777777778,0.9367424242424244,,,0.5201310666743666,2.2453169222519125,STG,DecisionTree,2.5179027639999845,0.0004147199999997,0.0008751010000196,9.207900000030024e-05
openml__hayes-roth__146063__fold_7,0.75,0.75,0.75,0.740625,,,0.7028297865272197,0.2770448565011316,rtdl_ResNet,LightGBM,3.9784040959999913,0.0303870999999986,0.0439079220000167,0.0001341439999986
openml__hayes-roth__146063__fold_8,0.6875,0.9375,0.6932692307692307,0.9367424242424244,,,0.7735726532720264,0.2633561239437698,VIME,DecisionTree,6.186919796999973,0.0004162350000003,0.0411156269999537,9.68850000004906e-05
openml__hayes-roth__146063__fold_9,0.6875,0.6875,0.6875,0.6875,,,0.5516688693824126,0.4020774372967052,DANet,RandomForest,15.168938138999692,0.0122579290000004,0.0364336110001204,0.0031756309999977
openml__heart-c__48__fold_0,0.8387096774193549,0.9032258064516128,0.8387096774193549,0.9032258064516128,,,0.4208963420458003,0.2908907059134121,SAINT,LinearModel,85.35840547600003,0.0326309,0.0710984649999773,0.0002497989999996
openml__heart-c__48__fold_1,0.7419354838709677,0.7741935483870968,0.7419354838709677,0.7741935483870968,,,0.4829220820985586,0.6034700601937971,rtdl_ResNet,LightGBM,4.241992100999823,0.0177814420000004,0.0466494149998197,0.0001643659999999
openml__heart-c__48__fold_2,0.8387096774193549,0.8387096774193549,0.8387096774193549,0.8387096774193549,,,0.3401850209301037,1.375022324954038,TabTransformer,RandomForest,1.707765853000183,0.0110038709999997,0.0593604619998586,0.0032709959999994
openml__heart-c__48__fold_3,0.7666666666666667,0.8,0.7666666666666667,0.8000000000000002,,,1.1991293356866664,0.5119614508114366,TabNet,CatBoost,9.097060792000091,0.1681988070000102,0.0148687219998464,0.0006587119999892
openml__heart-c__48__fold_4,0.6666666666666666,0.7666666666666667,0.6666666666666666,0.7666666666666667,,,1.2350560805421689,0.5976505042105895,TabNet,LightGBM,6.8695186930001455,0.0147460249999999,0.0151243719999456,0.0041822770000008
openml__heart-c__48__fold_5,0.7666666666666667,0.9,0.7666666666666667,0.9,,,0.7090903571490343,0.3276762023292833,DANet,LinearModel,16.1227851000001,0.0025298550000001,0.0366341140002077,0.000115075
openml__heart-c__48__fold_6,0.8333333333333334,0.8,0.8333333333333334,0.8000000000000002,,,0.643325529800677,0.5461158948942806,TabNet,CatBoost,6.222710982999843,0.1912506090000079,0.0148189399999409,0.000661076
openml__heart-c__48__fold_7,0.8,0.8,0.8000000000000002,0.8000000000000002,,,0.4375689381112655,0.402752629865471,SAINT,CatBoost,22.137687527999788,0.1924595569999994,0.0786539079999784,0.0007274069999994
openml__heart-c__48__fold_8,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,,,0.4928000786031286,0.4333019285759898,rtdl_FTTransformer,CatBoost,6.091025841999908,0.4027933529999998,0.052488877000087,0.0007276689999997
openml__heart-c__48__fold_9,0.8333333333333334,0.8666666666666667,0.8333333333333334,0.8666666666666667,,,0.3685924670348565,0.3765387324005618,DANet,LinearModel,17.164719639000396,0.0024828990000003,0.035889307999696,0.000119997
openml__heart-h__50__fold_0,0.7666666666666667,0.7333333333333333,0.7666666666666667,0.7333333333333333,,,0.5487777223655333,0.518596240570275,rtdl_FTTransformer,CatBoost,8.805748655999992,0.0688648800000066,0.0626850680000643,0.000595431999983
openml__heart-h__50__fold_1,0.7333333333333333,0.8,0.7333333333333333,0.8000000000000002,,,0.5837538944091648,0.3938106732244582,TabNet,CatBoost,14.145606055000144,0.2678958399999942,0.0146188010000969,0.0006728089999938
openml__heart-h__50__fold_2,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,,,0.3791326512349769,0.4285528127232547,rtdl_MLP,CatBoost,4.36191729299992,0.2140027929999917,0.0436661450000883,0.0006953449999969
openml__heart-h__50__fold_3,0.7666666666666667,0.8333333333333334,0.7666666666666667,0.8333333333333334,,,1.216396681556581,0.382088696222088,TabNet,CatBoost,5.693163323000022,0.2185716890000009,0.010222715999987,0.000646777
openml__heart-h__50__fold_4,0.7241379310344828,0.8620689655172413,0.7241379310344829,0.8620689655172413,,,0.4856760727948156,0.2945662614996973,rtdl_FTTransformer,CatBoost,8.109030641000004,1.4311046930000018,0.0495303309999712,0.0008453639999999
openml__heart-h__50__fold_5,0.8620689655172413,0.7931034482758621,0.8620689655172413,0.7931034482758621,,,0.8497515966505205,0.6196717596841356,TabNet,LightGBM,10.525397380000072,0.010437358999999,0.0154099280000536,0.0001486459999995
openml__heart-h__50__fold_6,0.7931034482758621,0.8275862068965517,0.7931034482758621,0.8275862068965517,,,0.4323868707850061,0.4684235728338459,rtdl_FTTransformer,CatBoost,8.341220889999931,0.346750483000001,0.0520201560000259,0.000662198999997
openml__heart-h__50__fold_7,0.8275862068965517,0.8275862068965517,0.8275862068965517,0.8275862068965517,,,0.2658461636767305,0.4819583780742411,rtdl_FTTransformer,XGBoost,6.075620848999989,0.1186118410000034,0.0505382709999935,0.0005986289999952
openml__heart-h__50__fold_8,0.8275862068965517,0.7931034482758621,0.8275862068965517,0.7931034482758621,,,0.5433043331973153,0.5124428824845367,TabNet,LightGBM,8.126395311999886,0.0155066989999994,0.0141240380000908,0.0001446490000009
openml__heart-h__50__fold_9,0.7586206896551724,0.8275862068965517,0.7586206896551724,0.8275862068965517,,,0.6179391701769983,0.548629055294682,MLP,RandomForest,5.144679260999965,0.0128658470000004,0.0399420840000175,0.0033716730000001
openml__hepatitis__54__fold_0,0.75,0.875,0.75,0.875,,,0.5538844709335535,0.1774170554583639,TabTransformer,CatBoost,4.549171943999966,0.2476598220000028,0.075417036000033,0.0006534939999767
openml__hepatitis__54__fold_1,0.875,0.875,0.875,0.875,,,0.991730108646621,0.3249222126472073,TabNet,RandomForest,1.5458518240000103,0.1064078639999976,0.016060933999995,0.0144863239999999
openml__hepatitis__54__fold_2,0.625,0.8125,0.625,0.8125,,,2.366095900506465,0.422411348887915,TabNet,CatBoost,2.1685834139999827,0.207410909,0.0180103240000164,0.0007222270000006
openml__hepatitis__54__fold_3,0.6875,0.8125,0.6875,0.8125,,,10.793367624282835,0.4728253833525628,TabNet,RandomForest,3.342503406000006,0.0211001519999989,0.0168676859999976,0.0043340170000014
openml__hepatitis__54__fold_4,0.8125,0.875,0.8125,0.875,,,0.3581503274617716,0.364126320719534,TabTransformer,CatBoost,6.288268959999996,2.8746211819999985,0.0475111519999984,0.0007262169999933
openml__hepatitis__54__fold_5,0.3333333333333333,0.7333333333333333,0.3333333333333333,0.7333333333333333,,,23.043830277522407,0.4154475710883425,TabNet,RandomForest,2.356911955000016,0.0133197850000001,0.0212931540000056,0.0034631800000006
openml__hepatitis__54__fold_6,0.8666666666666667,0.8,0.8666666666666667,0.8000000000000002,,,0.4277628286508009,0.4303718834413786,rtdl_MLP,LinearModel,5.592559391999998,0.0032656700000002,0.0479759499999943,0.000222742
openml__hepatitis__54__fold_7,0.6666666666666666,0.8,0.6666666666666666,0.8000000000000002,,,0.720480186243852,0.5978079129010438,rtdl_FTTransformer,XGBoost,5.587636430999964,0.090674099000001,0.0553632810001545,0.0005214379999998
openml__hepatitis__54__fold_8,0.6666666666666666,0.9333333333333332,0.6666666666666666,0.9333333333333332,,,4.230935450500754,0.2675665770667274,TabNet,RandomForest,3.241208019999988,0.0610967900000005,0.021697956999958,0.0091455380000056
openml__hepatitis__54__fold_9,0.8,0.8,0.8000000000000002,0.8000000000000002,,,1.9751256638107104,0.5299429681265863,TabNet,CatBoost,2.105379383999974,0.0751551049999932,0.0097564099999942,0.000702738000001
openml__higgs__146606__fold_0,0.7297297297297297,0.731769505354411,0.7297297297297297,0.731769505354411,,,0.5255588759155485,0.5316343257181377,rtdl_ResNet,XGBoost,325.516565291,2.8269591150000224,0.1440717820005375,0.0705389220000256
openml__higgs__146606__fold_1,0.7312595614482407,0.7188169301376849,0.7312595614482407,0.7188169301376848,,,0.5279011289072495,0.5392761332730462,rtdl_ResNet,LightGBM,179.8712962110003,38.522753277,0.1293086239993499,0.3876122830000099
openml__higgs__146606__fold_2,0.731667516573177,0.7326874043855176,0.731667516573177,0.7326874043855176,,,0.5269374398457904,0.5293139695598288,rtdl_ResNet,LightGBM,179.43726023199997,24.707175704000065,0.1309060509993287,0.2768914610001047
openml__higgs__146606__fold_3,0.7320754716981132,0.7308516063233045,0.7320754716981132,0.7308516063233044,,,0.5204160893127768,0.5306559902421264,rtdl_ResNet,LightGBM,305.3807359989987,24.392201578999902,0.1474347300027148,0.2244704919999094
openml__higgs__146606__fold_4,0.7359510453850077,0.7320754716981132,0.7359510453850077,0.7320754716981132,,,0.5165725815328261,0.5251516508347102,rtdl_ResNet,LightGBM,219.541188864,24.45724117500004,0.1257130070000585,0.2203663519999281
openml__higgs__146606__fold_5,0.7387047424783274,0.7271800101988781,0.7387047424783274,0.7271800101988781,,,0.5183116109500994,0.5305140263671677,rtdl_ResNet,XGBoost,228.7262195860003,2.996282145000009,0.1302615219992731,0.0804225159999987
openml__higgs__146606__fold_6,0.7326874043855176,0.7257521672616012,0.7326874043855176,0.7257521672616012,,,0.5212332437333015,0.5276014913464739,rtdl_ResNet,LightGBM,190.21178280400272,24.4508574649999,0.1434208989994658,0.1931531650002398
openml__higgs__146606__fold_7,0.7202447730749617,0.717389087200408,0.7202447730749618,0.717389087200408,,,0.5369861026187969,0.542711167621921,rtdl_ResNet,LightGBM,167.46244987299997,18.238464174,0.1269701899998381,0.1323834810000335
openml__higgs__146606__fold_8,0.725344212136665,0.7188169301376849,0.725344212136665,0.7188169301376848,,,0.5340277734158158,0.5488285435879557,rtdl_ResNet,LightGBM,190.42925878200003,10.485556063999866,0.1367527499996867,0.1589303239998116
openml__higgs__146606__fold_9,0.7388067312595614,0.7297297297297297,0.7388067312595614,0.7297297297297297,,,0.5169692758404759,0.5229369855379071,rtdl_ResNet,LightGBM,184.30589144199985,24.71483170600004,0.1346334840000054,0.2364562090001527
openml__hill-valley__145847__fold_0,0.9836065573770492,0.7622950819672131,0.9836065573770492,0.7622950819672131,,,0.068312963056388,0.5302689650188284,TabTransformer,SVM,4.249058531999935,1.2277292059999994,0.042293296999901,0.0040235309999978
openml__hill-valley__145847__fold_1,0.9836065573770492,0.7622950819672131,0.9836065573770492,0.7622950819672131,,,0.0497927701661642,0.5916904181820294,TabTransformer,SVM,12.450061735999952,0.971173635999989,0.0428329129999838,0.0040691269999939
openml__hill-valley__145847__fold_2,0.9917355371900828,0.9834710743801652,0.9917355371900828,0.9834710743801652,,,0.0161089035273323,0.1969889594448339,TabTransformer,LinearModel,10.552891460999945,0.0708033679999999,0.0423819640000147,0.0005164269999999
openml__hill-valley__145847__fold_3,0.975206611570248,0.8347107438016529,0.975206611570248,0.8347107438016529,,,0.0332748520604808,0.437992923238182,TabTransformer,SVM,5.134173680000004,2.5174703930000035,0.0432789019998836,0.0046631780000012
openml__hill-valley__145847__fold_4,0.9917355371900828,0.8099173553719008,0.9917355371900828,0.8099173553719008,,,0.0102246034470109,0.4459877544420628,TabTransformer,SVM,11.157698102000012,1.070639666999995,0.0403747010000188,0.0045924979999938
openml__hill-valley__145847__fold_5,0.9917355371900828,0.7024793388429752,0.9917355371900828,0.7024793388429752,,,0.0345067647463147,0.4701778407105524,TabTransformer,SVM,6.517363923000175,1.1715377360000048,0.0426432899998872,0.0044003719999992
openml__hill-valley__145847__fold_6,1.0,0.7933884297520661,1.0,0.7933884297520661,,,0.0046027327117332,0.3924421836571148,TabTransformer,SVM,10.85232142999999,0.9098003449999936,0.0415137239999978,0.0079336889999979
openml__hill-valley__145847__fold_7,0.975206611570248,0.9834710743801652,0.975206611570248,0.9834710743801652,,,0.0634505126950853,0.4148097264725913,TabTransformer,LinearModel,10.511871993999875,0.0845871690000001,0.0428153699999711,0.000457925
openml__hill-valley__145847__fold_8,0.9834710743801652,0.7851239669421488,0.9834710743801652,0.7851239669421488,,,0.0214573402085337,0.4331605496902099,TabTransformer,SVM,10.939189548999993,1.4904106500000012,0.0413599750000059,0.0044582720000008
openml__hill-valley__145847__fold_9,0.9669421487603306,0.71900826446281,0.9669421487603306,0.7190082644628101,,,0.1266913139604066,0.5178624252254608,TabTransformer,SVM,5.358526502000132,0.5663482850000037,0.0441936219999661,0.0094981969999992
openml__house_16H__3686__fold_0,0.8745063624396665,0.8885476086002633,0.8745063624396665,0.8885476086002633,,,0.2881638014327505,0.2568113208013652,TabNet,CatBoost,278.87700038299954,1.1998433279999858,0.2782673220008291,0.0095526050000103
openml__house_16H__3686__fold_1,0.8679245283018868,0.8933742869679684,0.8679245283018869,0.8933742869679684,,,0.2894522250270898,0.2479676161588204,SAINT,LightGBM,413.48037167300026,12.534065442000042,0.1422179460005281,0.0481355250000206
openml__house_16H__3686__fold_2,0.8894251864853006,0.8929354980254498,0.8894251864853007,0.8929354980254498,,,0.2634441059209546,0.2572393907377662,TabNet,LightGBM,72.98410875300033,3.620095715000048,0.0974889059998531,0.0310032269999283
openml__house_16H__3686__fold_3,0.9017112768758228,0.8924967090829311,0.9017112768758228,0.8924967090829311,,,0.2552049109346906,0.2388768946616483,NODE,XGBoost,357.57909334600004,0.3022975549999991,0.175732096999809,0.009030378000002
openml__house_16H__3686__fold_4,0.8863037752414399,0.8770851624231782,0.8863037752414399,0.8770851624231784,,,0.2849813023577195,0.2721905347589971,NODE,LightGBM,304.026313028,1.3481559,0.1744491699998889,0.0111141069999991
openml__house_16H__3686__fold_5,0.888937664618086,0.8964003511852502,0.888937664618086,0.8964003511852502,,,0.2761541452148491,0.246381668416028,TabNet,LightGBM,296.633787002,13.587125498999969,0.2389817810001204,0.048142107999979
openml__house_16H__3686__fold_6,0.8977172958735733,0.9029850746268656,0.8977172958735733,0.9029850746268656,,,0.2687410059531364,0.2389398831327023,NODE,CatBoost,304.91805940799986,0.956048554000006,0.17453188699983,0.00938512700003
openml__house_16H__3686__fold_7,0.8902546093064091,0.8950834064969271,0.8902546093064091,0.8950834064969271,,,0.2762398932544519,0.2507475963891484,NODE,LightGBM,301.0054316850003,2.6906438670000625,0.1753887620002387,0.0223269250000157
openml__house_16H__3686__fold_8,0.8915715539947322,0.9038630377524144,0.8915715539947323,0.9038630377524144,,,0.2615197257731718,0.23756763423483,TabNet,LightGBM,81.66962524100018,12.29089147500008,0.0974222820004797,0.0852261899999575
openml__house_16H__3686__fold_9,0.8740122914837577,0.897278314310799,0.8740122914837577,0.897278314310799,,,0.2811217615381123,0.2462932202533063,TabNet,CatBoost,277.09941031999915,2.34304032999998,0.2397091220009315,0.0098655710000059
openml__ilpd__9971__fold_0,0.7627118644067796,0.6440677966101694,0.7627118644067796,0.6440677966101694,,,0.5676534275052952,0.5690731364182781,TabNet,LinearModel,29.530635349000026,0.037241759,0.0255085839999082,0.0002262949999998
openml__ilpd__9971__fold_1,0.6440677966101694,0.5423728813559322,0.6440677966101694,0.5423728813559322,,,0.6248391117955858,1.7765499282616612,rtdl_FTTransformer,KNN,11.066099321999957,0.0005915530000013,0.048243474000003,0.0315646919999998
openml__ilpd__9971__fold_2,0.6949152542372882,0.6949152542372882,0.6949152542372882,0.6949152542372882,,,0.5591153300409718,0.47772832865035,TabNet,RandomForest,4.7968593730001885,0.1669719089999999,0.0068545589992936,0.0249553919999998
openml__ilpd__9971__fold_3,0.6896551724137931,0.7068965517241379,0.6896551724137931,0.7068965517241379,,,0.5936932520459066,0.5536600143158907,TabNet,CatBoost,20.79582823999999,0.2629977840000208,0.0180289040000616,0.0009558209999909
openml__ilpd__9971__fold_4,0.6551724137931034,0.6896551724137931,0.6551724137931034,0.6896551724137931,,,1.1726696734827282,0.6842670637656582,TabNet,XGBoost,9.5854591669995,0.1012443760000039,0.0107449349998205,0.0005929019999939
openml__ilpd__9971__fold_5,0.7241379310344828,0.6379310344827587,0.7241379310344829,0.6379310344827587,,,0.7202026308680242,0.6865093594213875,TabNet,LightGBM,9.937445709000258,0.0403980399999994,0.0137867490002463,0.0012930069999992
openml__ilpd__9971__fold_6,0.7586206896551724,0.7413793103448276,0.7586206896551724,0.7413793103448276,,,0.5288444821165698,0.4695937694268166,TabNet,LinearModel,7.244165145999887,0.0214982589999999,0.0091092550001121,0.000261064
openml__ilpd__9971__fold_7,0.6551724137931034,0.6206896551724138,0.6551724137931034,0.6206896551724138,,,0.5805062077907396,0.66749857697668,rtdl_FTTransformer,XGBoost,11.298763356999984,0.1310512320000043,0.0478209249999963,0.0006533629999978
openml__ilpd__9971__fold_8,0.7758620689655172,0.7758620689655172,0.7758620689655173,0.7758620689655173,,,0.4477911985839236,0.4350448778734186,DANet,RandomForest,44.06988202800039,0.0515266710000013,0.050714656999844,0.0327243010000017
openml__ilpd__9971__fold_9,0.6896551724137931,0.7586206896551724,0.6896551724137931,0.7586206896551724,,,0.758732609900602,0.4874057291590573,TabNet,CatBoost,23.75078542100005,0.3770227980000129,0.0217717159999892,0.0009438529999954
openml__ionosphere__145984__fold_0,0.9722222222222222,1.0,0.9722222222222222,1.0,,,0.2782693509165549,0.056766059685605,rtdl_MLP,SVM,4.994274180000019,0.0116624789999999,0.0411265320000211,0.000334522000001
openml__ionosphere__145984__fold_1,1.0,0.9428571428571428,1.0,0.9428571428571428,,,0.0089293991855299,0.1371372183540242,rtdl_MLP,SVM,5.565529217000062,0.0116811850000004,0.0473480760000484,0.0003726360000015
openml__ionosphere__145984__fold_2,0.9714285714285714,0.8571428571428571,0.9714285714285714,0.8571428571428571,,,0.2433368123963354,4.93411091355867,DANet,DecisionTree,17.706396253000094,0.0038051399999998,0.0229442830000152,9.852499999984944e-05
openml__ionosphere__145984__fold_3,0.8857142857142857,0.9714285714285714,0.8857142857142857,0.9714285714285714,,,0.6887856792475123,0.2205176678963695,rtdl_MLP,CatBoost,3.238258867999974,0.2951005180000265,0.0460482759999933,0.0006726439999056
openml__ionosphere__145984__fold_4,0.9714285714285714,0.9428571428571428,0.9714285714285714,0.9428571428571428,,,0.3779107072248235,0.2369285937993948,DANet,SVM,25.89727393000021,0.0110181960000002,0.0359585010000955,0.0002873789999995
openml__ionosphere__145984__fold_5,0.8571428571428571,0.9428571428571428,0.8571428571428571,0.9428571428571428,,,0.6927874058339254,0.2002829039802997,TabNet,LinearModel,5.90034258999998,0.0195088519999999,0.0118684800000323,0.000375478
openml__ionosphere__145984__fold_6,0.8857142857142857,0.9142857142857144,0.8857142857142857,0.9142857142857144,,,0.3295917088270861,0.4297462391434237,rtdl_ResNet,XGBoost,2.170846761000007,0.0784171029999996,0.0426085029999967,0.0043995120000026
openml__ionosphere__145984__fold_7,0.8285714285714286,0.9428571428571428,0.8285714285714286,0.9428571428571428,,,1.03732637352503,0.2173542663090519,DANet,CatBoost,22.454608291999648,0.1863495759999978,0.0316493459999946,0.000681057999941
openml__ionosphere__145984__fold_8,0.9428571428571428,0.9714285714285714,0.9428571428571428,0.9714285714285714,,,0.3432117767154046,0.1376131331512152,rtdl_MLP,SVM,3.3049705459999927,0.0107650349999999,0.0476728980000302,0.000330372
openml__ionosphere__145984__fold_9,0.9142857142857144,0.8857142857142857,0.9142857142857144,0.8857142857142857,,,0.5338260949216037,0.3183648157500006,rtdl_MLP,CatBoost,3.4040969609999934,3.550041316000033,0.048187906999999,0.0007105199999841
openml__iris__59__fold_0,1.0,0.9333333333333332,1.0,0.9326599326599326,,,1.7075459292925644e-05,2.3025850929940472,rtdl_MLP,DecisionTree,4.307701984000005,0.0006628609999999,0.0478228769999873,9.682200000016294e-05
openml__iris__59__fold_1,1.0,1.0,1.0,1.0,,,0.0009869451319824,2.1094237467878e-15,rtdl_ResNet,DecisionTree,4.498475216999964,0.0004029490000001,0.0564872540000465,8.736099999984148e-05
openml__iris__59__fold_2,1.0,0.9333333333333332,1.0,0.9326599326599326,,,0.0398943016580252,0.1072958608289421,rtdl_ResNet,KNN,6.454733023000017,0.0003448400000003,0.0536947969999346,0.0030284519999987
