,alg_name,dataset_name,Accuracy__test_median,Accuracy__test_mean,time__train_median,time__train_mean,dataset_name_count,Accuracy__test_mean_min,Accuracy__test_mean_max,normalized_Accuracy__test_mean,Accuracy_rank_mean,Accuracy_rank_median,F1__test_median,F1__test_mean,F1__test_mean_min,F1__test_mean_max,normalized_F1__test_mean,F1_rank_mean,F1_rank_median,Log Loss__test_median,Log Loss__test_mean,Log Loss__test_mean_min,Log Loss__test_mean_max,normalized_Log Loss__test_mean,Log Loss_rank_mean,Log Loss_rank_median
1515,LightGBM,openml__cnae-9__9981,0.8425925925925926,0.8462962962962963,0.9826660454999976,1.2375011337000008,10,0.48611111111111105,0.9574074074074075,0.7642436149312377,32.0,32.0,0.8467042056172491,0.8504605015898953,0.47319178152558034,0.9570000246666913,0.7797897729375356,32.0,32.0,0.42693749456437347,0.42971788997251653,0.1397601401594839,1.4181823141844725,0.22680907426701516,22.0,22.0
1516,LightGBM,openml__colic__25,0.8378378378378378,0.8343093093093094,0.02710028549999995,0.02883497670000009,10,0.627927927927928,0.8722972972972973,0.8445468509984639,13.0,11.0,0.8378378378378378,0.8343093093093094,0.627927927927928,0.8722972972972973,0.8445468509984639,13.0,11.0,0.41103214795986753,0.5060715953316474,0.3660521277593877,1.5034161833767297,0.12310875034314273,26.0,10.0
1517,LightGBM,openml__colic__27,0.8355855855855856,0.8315315315315315,0.02905674399999995,0.0334290357,10,0.6304804804804804,0.8505255255255255,0.9136813374274989,13.0,15.0,0.8355855855855856,0.8315315315315315,0.6304804804804804,0.8505255255255255,0.9136813374274989,13.0,15.0,0.39579934852802345,0.45617406768533514,0.3844512063590906,2.8512132121244216,0.029075711867871102,16.0,6.0
1518,LightGBM,openml__collins__3567,1.0,0.992,2.6519777430000033,2.9387109884000067,10,0.37,1.0,0.9873015873015872,8.0,1.0,1.0,0.9886857142857142,0.23329290469088693,1.0,0.9852430142051519,8.0,1.0,0.0145949068091523,0.025167333938160903,1.4660717084780227e-14,11.14963528276762,0.0022572338287193826,8.0,8.0
1519,LightGBM,openml__connect-4__146195,0.8659610954147072,0.8660094182806061,47.73078998250001,50.68046548299999,10,0.6583033597024155,0.8660094182806061,1.0,1.0,1.0,0.8544187556944306,0.8550124050084484,0.5226586707601492,0.8577110005407056,0.99194574908933,2.0,3.0,0.3449448719060447,0.3443932559244204,0.3443932559244204,11.196973365567116,0.0,1.0,1.0
1520,LightGBM,openml__credit-approval__29,0.8695652173913043,0.8579710144927537,0.18854683499999947,0.20001600229999988,10,0.6333333333333333,0.8768115942028987,0.9226190476190474,9.0,6.0,0.8695652173913043,0.8579710144927537,0.6333333333333333,0.8768115942028987,0.9226190476190474,9.0,6.0,0.33539438400019345,0.4101942970203424,0.31434855611476326,1.3555833218990396,0.09205007751867218,19.0,7.0
1521,LightGBM,openml__credit-g__31,0.74,0.735,0.28133416150000023,0.33516919130000045,10,0.689,0.767,0.5897435897435898,15.0,10.0,0.74,0.735,0.689,0.767,0.5897435897435898,15.0,10.0,0.5488554427350294,0.5398057419312018,0.49461737970728425,1.4892429761494124,0.045432535001673664,16.0,19.0
1522,LightGBM,openml__cylinder-bands__14954,0.787037037037037,0.8037037037037036,0.24950124249999914,0.27629407050000016,10,0.42222222222222217,0.825925925925926,0.9449541284403666,3.0,5.0,0.787037037037037,0.8037037037037036,0.42222222222222217,0.825925925925926,0.9449541284403666,3.0,5.0,0.44244680259276886,0.4726828755311584,0.39541607788856636,19.955737472615063,0.003950180371955612,7.0,6.0
1523,LightGBM,openml__dermatology__35,0.9590840840840842,0.9424924924924925,0.38895348900000126,0.4411583140999992,10,0.7513513513513514,0.9808558558558559,0.8328426561988874,28.0,26.0,0.9591591591591593,0.9414231028361464,0.7415627718640686,0.9803048792179225,0.8371390082263656,27.0,25.0,0.19237339185657282,0.2336050728390006,0.05720547909224187,1.1141330458122574,0.16689846996250002,25.0,23.0
1524,LightGBM,openml__diabetes__37,0.7517088174982912,0.7578263841421736,0.1019587235000001,0.12397340180000013,10,0.5198735475051264,0.7733424470266576,0.938785141239129,9.0,8.0,0.7517088174982912,0.7578263841421736,0.5198735475051264,0.7733424470266576,0.938785141239129,9.0,8.0,0.5185049539662682,0.5213982940523088,0.4826587770266064,1.850827465941077,0.02831486887515234,14.0,14.0
1525,LightGBM,openml__dna__167140,0.9592476489028212,0.9610752942568166,1.6757788890000036,1.9177119685000008,10,0.828329488771909,0.9610752942568166,1.0,1.0,4.0,0.9592137750994891,0.9602680041663476,0.8303895654832454,0.9605470891239282,0.9978557908158194,2.0,4.0,0.11655088067486635,0.119624506022452,0.11944780769263978,0.7196292164788384,0.00029440820262922705,2.0,1.0
1526,LightGBM,openml__dresses-sales__125920,0.5900000000000001,0.592,0.06616420249999949,0.0693435582999999,10,0.492,0.632,0.7142857142857141,17.0,18.0,0.5900000000000001,0.592,0.492,0.632,0.7142857142857141,17.0,18.0,0.6816641552020262,0.6808719165719772,0.6613733446138725,2.0999703396074216,0.01355388063923497,11.0,19.0
1527,LightGBM,openml__ecoli__145977,0.820855614973262,0.8303030303030303,0.45216341800000137,0.5072884781999997,10,0.4256684491978609,0.8811051693404635,0.888454011741683,18.0,20.0,0.8224345971810475,0.8179990649644597,0.2543311812152327,0.8717904517230373,0.9128826963528478,18.0,18.0,0.6820887479611727,0.7614983226823379,0.4780653914987025,11.419077257736388,0.025905550112624107,16.0,17.0
1528,LightGBM,openml__eeg-eye-state__14951,0.9539385847797063,0.954739652870494,10.956806906499992,9.3262636676,10,0.4487983978638185,0.9644859813084112,0.9811003236245954,3.0,3.0,0.9539385847797063,0.954739652870494,0.4487983978638185,0.9644859813084112,0.9811003236245954,3.0,3.0,0.1295035696561844,0.12913465568878885,0.12913465568878885,19.037828884698087,0.0,1.0,2.0
1529,LightGBM,openml__electricity__219,0.9379827852571176,0.9381400474869308,13.138483561000072,18.4924299991,10,0.6252870146483293,0.9381400474869308,1.0,1.0,1.0,0.9379827852571178,0.9381400474869308,0.6252870146483293,0.9381400474869308,1.0,1.0,1.0,0.16228607249752794,0.16310245232071513,0.16226165754863073,0.6773212493301616,0.0016324223167579338,2.0,1.0
1530,LightGBM,openml__elevators__3711,0.8927710843373494,0.8927651292330262,2.2169903220000156,2.6459033909000054,10,0.6861872444570325,0.903126792885829,0.9522370921860581,7.0,7.0,0.8927710843373493,0.8927651292330261,0.6861872444570325,0.903126792885829,0.9522370921860577,7.0,7.0,0.26420561007670124,0.26481922708306177,0.23887561586407266,1.0163597604128813,0.03336866918880354,6.0,6.0
1531,LightGBM,openml__eucalyptus__2079,0.6554054054054055,0.6533506108848575,0.8944025074999971,0.9897433295999984,10,0.25124028137726767,0.6750833024805628,0.9487246680642906,8.0,8.0,0.6466055645145364,0.644933326153181,0.10485187058655496,0.6668887765384953,0.9609359276004702,7.0,8.0,0.7680064241303692,0.7904666204557731,0.7150712941921518,25.861244497119124,0.0029982823094070413,4.0,3.0
1532,LightGBM,openml__eye_movements__3897,0.7645186001662565,0.7625285387650513,31.351151285500013,32.595541022699976,10,0.3812172692771517,0.7625285387650513,1.0,1.0,1.0,0.7652195847637818,0.7631797774307264,0.21065237945540924,0.7631797774307264,1.0,1.0,1.0,0.5654522335616399,0.567585490946871,0.567585490946871,21.36952656488572,0.0,1.0,1.0
1533,LightGBM,openml__fabert__168910,0.7000613431797001,0.7019516273637769,66.87926639700004,67.74691379709998,10,0.33300616970826596,0.7109347167006806,0.9762307203083973,4.0,4.0,0.6936933401825142,0.6945384461826162,0.2259287191501314,0.7059514571855094,0.9762240200337091,4.0,4.0,0.8165258775239479,0.8230872123664812,0.7733584995090529,5.651880866554803,0.010193396507381833,2.0,2.0
1534,LightGBM,openml__fertility__9984,0.8500000000000001,0.8099999999999999,0.008810565000000051,0.00848375039999988,10,0.42000000000000004,0.8800000000000001,0.8478260869565214,33.0,33.0,0.8500000000000001,0.8100000000000002,0.42000000000000004,0.8800000000000001,0.8478260869565218,33.0,33.0,0.5191720028531617,2.56128111865999,0.3652273532191467,8.602917366549374,0.26658611356911827,37.0,31.0
1535,LightGBM,openml__first-order-theorem-proving__9985,0.6107942085726816,0.6173555619738348,32.38880931999995,33.9458781101,10,0.4293893007284747,0.622752265117722,0.9720902957764787,3.0,2.0,0.5950922768678759,0.6023358576810012,0.27068562759484527,0.6091494795809371,0.9798689819903842,2.0,2.0,1.0862386787969678,1.0771232054094204,1.0771232054094204,16.48835571673872,0.0,1.0,2.0
1536,LightGBM,openml__fl2000__3566,0.8452380952380952,0.7619047619047619,0.0219656489999997,0.04699611029999979,10,0.17619047619047618,0.8547619047619047,0.8631578947368419,6.0,5.0,0.7764550264550264,0.6768494468494468,0.1125386518243661,0.8125245653817081,0.8061745016513865,9.0,4.0,0.6077659626307541,1.6370424815407199,0.596529882628515,21.29891211191813,0.050260524967029804,18.0,7.0
1537,LightGBM,openml__fri_c0_100_5__3620,0.75,0.76,0.0068457325000004,0.01051272890000017,10,0.45999999999999996,0.9200000000000002,0.652173913043478,32.0,34.0,0.75,0.76,0.4600000000000001,0.9200000000000002,0.652173913043478,32.0,34.0,0.4572643178631973,1.1611072998469747,0.2701603808248162,7.693791163548086,0.1200149825737057,34.0,25.0
1538,LightGBM,openml__fri_c3_100_5__3779,0.75,0.75,0.00941778599999925,0.014248697699999929,10,0.52,0.89,0.6216216216216216,23.0,22.0,0.75,0.75,0.52,0.89,0.6216216216216216,24.0,22.0,0.6828153234070176,1.3656603262917033,0.30291682092094285,7.994757806795296,0.13816503842479727,34.0,30.0
1539,LightGBM,openml__gas-drift-different-concentrations__9987,0.9949676491732566,0.9942487419122934,14.690565524000021,26.120153717599994,10,0.1775700934579439,0.9951114306254494,0.9989447766443897,2.0,2.0,0.9949682813361591,0.994749998984014,0.05842056045664358,0.9951093351961611,0.9996163760879412,2.0,2.0,0.02464382718184975,0.02764515458240056,0.024265132291442733,28.355459235234157,0.00011930391210043455,2.0,2.0
1540,LightGBM,openml__gas-drift__9986,0.9928109273903668,0.993098490294752,31.979981115999863,30.619420073699935,10,0.1774263120057512,0.9941049604601007,0.9987676056338027,5.0,4.0,0.9931619761782006,0.9933128227405946,0.056406179288726196,0.9941727880139106,0.9990829644974403,4.0,4.0,0.032277585096862654,0.0314945127849531,0.02751644026573845,28.377608154953872,0.00014031956436859122,4.0,4.0
1541,LightGBM,openml__gina_agnostic__3891,0.9553314121037464,0.9541495227465809,13.94387044900003,19.49453907530006,10,0.7924089220569372,0.9596283586813479,0.9672356512773519,3.0,2.0,0.9553314121037464,0.9541495227465809,0.7924089220569372,0.9596283586813479,0.9672356512773519,3.0,2.0,0.13672314599873808,0.14641346232199998,0.12136114928973588,3.5085097720789435,0.007396283961001489,5.0,3.0
1542,LightGBM,openml__glass__40,0.7207792207792207,0.7393939393939394,0.12566415400000025,0.13924421329999973,10,0.11753246753246749,0.7805194805194805,0.9379693111328763,6.0,7.0,0.6971002542431114,0.6969318547861328,0.03313344626388101,0.7661583790117021,0.9055604780507719,7.0,7.0,0.7426999760769155,0.8758905315467986,0.625919175427253,17.973018247661983,0.014409980313056646,8.0,7.0
1543,LightGBM,openml__haberman__42,0.7376344086021505,0.7288172043010752,0.06915449600000115,0.08880127890000024,10,0.6335483870967742,0.7678494623655914,0.7093674939951959,28.0,14.0,0.7376344086021505,0.7288172043010752,0.6335483870967742,0.7678494623655914,0.7093674939951959,28.0,14.0,0.5693200375185252,0.5528906181181489,0.5216420033840289,2.4221704250390337,0.01644206652111432,17.0,29.0
1544,LightGBM,openml__har__14970,0.9893203883495144,0.9899989621368658,117.75838090949992,121.75486956909985,10,0.8896986422863181,0.990387406002623,0.9961421329310224,4.0,5.0,0.9893209347042212,0.9899019815094187,0.8895013203608773,0.9914551082072262,0.9847663659132688,4.0,6.0,0.029704278777634797,0.030273405612813758,0.02392631881591516,0.39328810471281483,0.017183929251062983,4.0,5.0
1545,LightGBM,openml__hayes-roth__146063,0.8125,0.79375,0.17628728149999962,0.1890940772999999,10,0.36875,0.8375,0.9066666666666665,5.0,2.0,0.8017379679144385,0.7942102413517855,0.31458892693993307,0.8308489151779593,0.9290305763357333,7.0,7.0,0.29408077853724635,0.3235003327982371,0.3235003327982371,19.0486888829233,0.0,1.0,3.0
1546,LightGBM,openml__heart-c__48,0.8,0.7984946236559141,0.021241256000000097,0.021548703600000118,10,0.5608602150537634,0.8640860215053763,0.7836879432624119,23.0,19.0,0.8000000000000002,0.7984946236559141,0.5608602150537634,0.8640860215053763,0.7836879432624119,23.0,19.0,0.46475566171158966,0.47241209699204667,0.3752814094527494,4.702223638570429,0.0224478817594714,20.0,20.0
1547,LightGBM,openml__heart-h__50,0.8103448275862069,0.7964367816091954,0.014004121999999699,0.017001770799999642,10,0.6395402298850574,0.8434482758620689,0.769447576099211,19.0,15.0,0.8103448275862069,0.7964367816091954,0.6395402298850574,0.8434482758620689,0.769447576099211,19.0,15.0,0.46160149830319513,0.4650912791705145,0.3761430998466326,3.6395664214181287,0.02725609599463458,21.0,23.0
1548,LightGBM,openml__hepatitis__54,0.775,0.7741666666666667,0.008304274500000298,0.01441433910000022,10,0.4820833333333333,0.8641666666666667,0.7644492911668482,30.0,33.0,0.7750000000000001,0.7741666666666667,0.48208333333333336,0.8641666666666667,0.7644492911668482,30.0,33.0,0.43475158638428457,0.49411302682627367,0.35595110372077626,5.573669517190527,0.02647937511323471,19.0,10.0
1549,LightGBM,openml__higgs__146606,0.7260581336053034,0.7249056603773585,33.07206381250012,46.34967187929995,10,0.6406221315655278,0.7320040795512494,0.9223214285714285,5.0,4.0,0.7260581336053034,0.7249056603773585,0.6406221315655278,0.7320040795512494,0.9223214285714285,5.0,4.0,0.5311431009013604,0.5331518680693755,0.524491412207268,0.6392201634823615,0.07548636035741119,4.0,4.0
1550,LightGBM,openml__hill-valley__145847,0.5867768595041323,0.5750643544235199,1.0921708250000037,2.0290238426000005,10,0.4710811543151334,0.9810256062864111,0.20391083716358044,12.0,12.0,0.5867768595041323,0.5750643544235199,0.4710811543151334,0.9810256062864111,0.20391083716358044,12.0,12.0,0.6997593066036073,0.6975242728251524,0.04284227565794497,12.07894388894386,0.054393192929224204,23.0,28.0
1551,LightGBM,openml__house_16H__3686,0.8918150259979559,0.893829256011967,12.224432533499993,12.481203790200013,10,0.5487949291561962,0.8951458732458555,0.9961986035945448,3.0,4.0,0.8918150259979559,0.893829256011967,0.5487949291561962,0.8951458732458555,0.9961986035945448,3.0,4.0,0.24810033965240064,0.24849062656444348,0.24740890103974805,1.1423465580723708,0.0012087160666388182,2.0,2.0
1552,LightGBM,openml__ilpd__9971,0.6724137931034483,0.6776446522501461,0.097202350999999,0.08918562730000004,10,0.6515780245470485,0.7155756867329047,0.40730593607306,39.0,41.0,0.6724137931034483,0.6776446522501461,0.6515780245470485,0.7155756867329047,0.40730593607306,39.0,41.0,0.5589317458434715,0.5694899022736523,0.512391169156649,2.5261477822383878,0.02835433673865018,30.0,31.0
1553,LightGBM,openml__ionosphere__145984,0.9142857142857144,0.9143650793650794,0.0336015124999997,0.04413491059999993,10,0.6532539682539682,0.9571428571428571,0.8592321755027426,19.0,17.0,0.9142857142857144,0.9143650793650794,0.6532539682539682,0.9571428571428571,0.8592321755027426,19.0,17.0,0.25998931022484106,0.27650556019250294,0.15630479057039076,1.7999368563223421,0.0731311904450593,19.0,18.0
1554,LightGBM,openml__iris__59,0.9333333333333332,0.9466666666666667,0.0525595354999999,0.1646459633999998,10,0.31333333333333335,0.9866666666666667,0.9405940594059405,23.0,22.0,0.9326599326599326,0.9458417508417508,0.16804891015417325,0.9865319865319865,0.9502857947041375,24.0,22.0,0.8252300903192348,1.8363163166627416,0.08923300689086314,14.405987215619774,0.12203068407130183,32.0,28.0
1555,LightGBM,openml__irish__3543,0.98,0.9800000000000001,0.0086085025000004,0.015358067099999892,10,0.5,1.0,0.9600000000000002,27.0,26.0,0.98,0.9800000000000001,0.5,1.0,0.9600000000000002,27.0,26.0,0.045966233986840396,0.11876815248249876,9.992007221626417e-16,0.8734281012526735,0.13597931222061693,24.0,21.0
1556,LightGBM,openml__isolet__3481,0.9532051282051281,0.9543435041637865,355.7557583910002,359.20024117350005,10,0.5227717981633258,0.9733237878937494,0.9578732662099234,12.0,13.0,0.9532924073508169,0.954175054832523,0.4551039110674103,0.9733379114214884,0.9630227723849215,12.0,13.0,0.15108595945744865,0.16273399752163575,0.12759222795615344,7.27436404156605,0.004917152874331369,10.0,9.0
1557,LightGBM,openml__jannis__168330,0.7186790875432939,0.7184621783068742,120.05461850199981,159.42709348160014,10,0.47004136403387653,0.7211254081871937,0.9893930739832544,3.0,3.0,0.713164908647433,0.7131011411709537,0.3168587185827954,0.7154460860687684,0.9941168609717738,4.0,3.0,0.6913271090408438,0.6928721970589792,0.6861083364904773,11.73348260310019,0.000612259565510095,2.0,2.0
1558,LightGBM,openml__jasmine__168911,0.7969798657718121,0.8032782653588022,0.6753547335000007,0.8778539747,10,0.7460135574959036,0.816006374716617,0.8181512066062678,8.0,11.0,0.7969798657718121,0.8032782653588022,0.7460135574959036,0.816006374716617,0.8181512066062678,8.0,11.0,0.4109896699028698,0.4155996088618689,0.4050821675130082,0.8416183092105524,0.024092945220897163,5.0,4.0
1559,LightGBM,openml__jm1__3904,0.8176395472100686,0.8173626303138335,4.79526567100001,5.339313694499997,10,0.642324565845622,0.8173626303138335,1.0,1.0,1.0,0.8176395472100686,0.8173626303138335,0.642324565845622,0.8173626303138335,1.0,1.0,1.0,0.4267812844661249,0.4277041222042044,0.42621349808494247,3.8074773918660547,0.00044084820531266875,2.0,2.0
1560,LightGBM,openml__jungle_chess_2pcs_raw_endgame_complete__167119,0.8715830118559984,0.8713268656465232,5.487135013499998,4.920658143299997,10,0.7121975018524842,0.9509584968852074,0.6664797312150154,7.0,7.0,0.8711070282953782,0.8708531137735717,0.6991661826992306,0.950901347921184,0.6820140957381371,7.0,7.0,0.23176648495657476,0.23195075226246167,0.09823614602716316,2.2303478394055007,0.06271463481513359,3.0,3.0
1561,LightGBM,openml__kc1__3917,0.8554502369668247,0.8506273978785828,0.4057355510000002,0.6514320793999999,10,0.7767050327239902,0.8606025727826676,0.8811028917283121,14.0,6.0,0.8554502369668247,0.8506273978785828,0.7767050327239902,0.8606025727826676,0.8811028917283121,14.0,6.0,0.3604616116712222,0.3605537273285843,0.3403920893340714,1.1368080126076177,0.025315463196217355,10.0,12.0
1562,LightGBM,openml__kc2__3913,0.8207547169811321,0.8276124818577649,0.1243355400000001,0.12593153899999945,10,0.7315674891146589,0.8505442670537011,0.8072583104605061,18.0,22.0,0.8207547169811321,0.8276124818577649,0.7315674891146589,0.8505442670537009,0.8072583104605076,18.0,22.0,0.42058999508181527,0.6528019783005884,0.3615389139199766,2.74682745531101,0.12210810529897373,31.0,19.0
1563,LightGBM,openml__kr-vs-kp__3,0.99375,0.9924882445141066,0.5028234905000004,0.4389546609000006,10,0.8723461990595611,0.9953066222570532,0.9770789846874554,16.0,9.0,0.99375,0.9924882445141066,0.8723461990595611,0.9953066222570532,0.9770789846874554,16.0,9.0,0.019818013216762,0.02657748194393613,0.0152558200937141,0.5387808201036075,0.021625828470480064,8.0,7.0
1564,LightGBM,openml__kropt__2076,0.8781183178902352,0.8762114541922517,39.36939145950032,39.16832659240009,10,0.2740581361813176,0.9244013274330662,0.9259008568259767,4.0,4.0,0.8779524841262076,0.875919758228404,0.2358922231748782,0.9246333170696699,0.92927159527277,4.0,4.0,0.3639032215461828,0.36373363449454243,0.24944519806773174,10.106371883156397,0.011594733336071542,4.0,4.0
1565,LightGBM,openml__labor__4,0.8333333333333334,0.8033333333333333,0.00894380800000015,0.00867266330000026,10,0.47333333333333333,0.9666666666666666,0.6689189189189191,34.0,27.0,0.8333333333333334,0.8033333333333333,0.47333333333333333,0.9666666666666666,0.6689189189189191,34.0,27.0,0.5770160421784072,1.5504423824717253,0.1123163576638879,12.019891462922097,0.12077404610891618,37.0,34.0
1566,LightGBM,openml__ldpa__9974,0.8649763435642364,0.8650188038335557,111.1997268870009,113.02995975890062,10,0.11449714909620282,0.9805774596627442,0.8665728173019006,3.0,3.0,0.8590611853606162,0.8596759317990255,0.03732816980230637,0.980467716772384,0.8719258614895185,3.0,3.0,0.3837635673070457,0.3829988302913355,0.1247000568182488,30.58418496689663,0.008480076870493016,3.0,3.0
1567,LightGBM,openml__letter__6,0.9655,0.96465,57.05494398649992,56.418591351499956,10,0.27865,0.9719,0.9895420122610891,3.0,3.0,0.9655394045332852,0.9653328885947875,0.17178534264603568,0.9715960905864744,0.9921691450035959,3.0,3.0,0.1213988408916146,0.12133477384105382,0.10569180409280572,11.260409525527262,0.001402363568393057,4.0,3.0
1568,LightGBM,openml__libras__360948,0.4027777777777778,0.4,0.6759118685000001,0.7232476486000017,10,0.21666666666666665,0.4666666666666667,0.7333333333333335,11.0,11.0,0.35336009385455247,0.3641887399264593,0.18367488566284812,0.44370364947242724,0.6942072546858805,11.0,16.0,1.6998476532477027,1.7409484606792485,1.577324157469492,8.461726950059157,0.023767392486953372,12.0,13.0
1569,LightGBM,openml__lung-cancer__146024,0.3333333333333333,0.4,0.016532331,0.019189764199999758,10,0.325,0.575,0.3000000000000001,22.0,20.0,0.1666666666666666,0.23666666666666664,0.18999999999999995,0.49444444444444435,0.1532846715328468,30.0,29.0,1.117014216843642,1.099518787784205,0.832888769110044,23.4162281354383,0.011806492137814935,12.0,22.0
1570,LightGBM,openml__lymph__10,0.7619047619047619,0.738095238095238,0.01972298599999965,0.062170608499999926,10,0.2695238095238095,0.8442857142857143,0.8152444076222036,32.0,26.0,0.7504610009873167,0.719372601713159,0.17146480331262942,0.8367293328160201,0.8235938849911838,32.0,26.0,0.6344784978978923,0.8502868265774287,0.44126750913096613,5.534807717514843,0.08030157821729257,25.0,18.0
1571,LightGBM,openml__madelon__9976,0.8403846153846154,0.8319230769230769,10.788027319000014,13.13830902760002,10,0.49884615384615383,0.8561538461538462,0.9321851453175456,3.0,3.0,0.8403846153846155,0.8319230769230769,0.49884615384615383,0.8561538461538462,0.9321851453175456,3.0,3.0,0.41839234334337055,0.4319019725012211,0.3724466365840642,17.269388197455335,0.0035187040035008065,3.0,3.0
1572,LightGBM,openml__magic__146206,0.882229232386961,0.8828601472134595,6.097219822500001,7.251014325000009,10,0.6158780231335437,0.8861724500525762,0.987745574790897,6.0,7.0,0.8822292323869612,0.8828601472134595,0.6158780231335437,0.8861724500525762,0.987745574790897,6.0,7.0,0.28910312175239894,0.28808839343665327,0.2819302531508671,1.0724567081357108,0.0077899230910674815,5.0,6.0
1573,LightGBM,openml__mfeat-factors__12,0.97,0.9664999999999999,12.100961003499975,11.99036425809999,10,0.1,0.977,0.9880273660205244,6.0,3.0,0.9673384446105884,0.9669773448630957,0.0181818181818181,0.9779904481942874,0.9885257300394886,4.0,5.0,0.1117836259837552,0.12469921191468873,0.09045054103918058,31.08489875793457,0.0011049937277747325,4.0,3.0
1574,LightGBM,openml__mfeat-fourier__14,0.8374999999999999,0.827,11.80769077399998,11.262478224799985,10,0.639,0.8644999999999999,0.8337028824833703,16.0,14.0,0.8368667241341661,0.8267365158840269,0.5972286351860637,0.8637272556985106,0.8611972559431837,16.0,14.0,0.4236728769730065,0.451128589995396,0.34279114197590427,2.553027543051023,0.04901622648454866,10.0,6.0
1575,LightGBM,openml__mfeat-karhunen__16,0.955,0.9545,8.562447146499977,11.173531200999989,10,0.711,0.9814999999999999,0.9001848428835493,24.0,24.0,0.9499146899075996,0.9513802561042313,0.7114802352361694,0.981983189681521,0.8868665459124504,26.0,27.0,0.1554943151756015,0.16396616041612525,0.08956424890711782,2.0852168391987647,0.03728199580976879,13.0,15.0
1576,LightGBM,openml__mfeat-morphological__18,0.7224999999999999,0.723,1.0025388905000057,0.9490730272999993,10,0.1,0.748,0.9614197530864197,6.0,6.0,0.7151121151411872,0.7155989718124711,0.0181818181818181,0.7332633800065295,0.9752973518867091,8.0,7.0,0.6534357606026131,0.6468788076843318,0.6100480695481595,31.08489875793457,0.0012085617256267006,6.0,6.0
1577,LightGBM,openml__mfeat-pixel__146824,0.965,0.9654999999999999,7.99604383199997,6.537708837899997,10,0.8355,0.9824999999999999,0.8843537414965985,21.0,22.0,0.9650861675765399,0.9644890870441516,0.8357846437698655,0.9824860086426195,0.8773227391982475,23.0,23.0,0.12560873800744093,0.12870882568864933,0.0986952271524441,1.7838979934682058,0.017810081454958576,10.0,8.0
1578,LightGBM,openml__mfeat-zernike__22,0.775,0.7745,5.7594807864999495,6.446827106699985,10,0.391,0.8885,0.7708542713567839,25.0,25.0,0.7723661188799111,0.7719109235391141,0.2668851437974301,0.8924499558532728,0.8073116805946583,25.0,25.0,0.4797159858924571,0.48382145510209956,0.32166046043173296,6.8471096928862965,0.024850548811850823,12.0,14.0
1579,LightGBM,openml__mnist_784__3573,0.9774999999999999,0.9778,419.7094200529999,415.47606359989993,10,0.6581714285714286,0.9821,0.9867254685777289,6.0,6.0,0.9772176231853118,0.9773738003994442,0.6582966384633474,0.9820940948388556,0.9854220768370174,6.0,6.0,0.07954925712236685,0.08007284947853471,0.07909787249347297,3.9833538523908545,0.00024972158333925863,2.0,2.0
1580,LightGBM,openml__monks-problems-2__146065,0.9666666666666668,0.9683606557377049,0.06346864649999956,0.08285375199999981,10,0.6373497267759562,1.0,0.9127552173585474,15.0,19.0,0.9666666666666668,0.9683606557377049,0.6373497267759562,1.0,0.9127552173585474,15.0,19.0,0.1019403046289329,0.11157431318778466,2.4102619426391277e-06,0.7432785843763363,0.1501082730907914,14.0,16.0
1581,LightGBM,openml__mushroom__24,1.0,0.9992618411405789,0.0883556985,0.09164519130000037,10,0.9009100879186132,1.0,0.9925506154570528,24.0,1.0,1.0,0.9992618411405789,0.9009100879186132,1.0,0.9925506154570528,24.0,1.0,0.0005191771738444,0.01907510569386814,9.992007221626413e-16,0.46828797125136346,0.04073370845485205,27.0,16.0
1582,LightGBM,openml__musk__3950,0.997726123143422,0.9974237825907022,1.009883288500001,1.1368739002999984,10,0.8448064100795513,1.0,0.9833999754073711,28.0,28.0,0.997726123143422,0.9974237825907022,0.8448064100795513,1.0,0.9833999754073711,28.0,28.0,0.006972405983632,0.01174629031193823,9.992007221626413e-16,3.6232429460556275,0.0032419273250016544,25.0,23.0
1583,LightGBM,openml__nomao__9977,0.9737414973546016,0.9733060837849529,15.10008591199994,15.769395747499996,10,0.9386910501633137,0.9733060837849529,1.0,1.0,1.0,0.9737414973546016,0.9733060837849529,0.9386910501633137,0.9733060837849529,1.0,1.0,1.0,0.0756415063549649,0.07456026661993535,0.07456026661993535,0.3067272594530302,0.0,1.0,1.0
1584,LightGBM,openml__numerai28.6__167120,0.5161441029900333,0.5170058139534884,2.915509977999996,2.846258194099998,10,0.5014119601328904,0.5213974252491694,0.7802597402597437,19.0,17.0,0.5161441029900333,0.5170058139534884,0.5014119601328904,0.5213974252491694,0.7802597402597437,19.0,17.0,0.6918916451459274,0.6918892580461923,0.6916816560209689,0.8935952311284584,0.001028172697714307,8.0,9.0
1585,LightGBM,openml__nursery__9892,0.9996141975308642,0.999537037037037,6.4828356424999996,5.7167188587,10,0.8854745221411887,1.0,0.9959575548461475,8.0,11.0,0.9996142098304399,0.9995370312214769,0.8747534975646225,1.0,0.9963035392644036,8.0,11.0,0.00050243297075685,0.00059924311380636,2.557436631972923e-06,0.8744497489964338,0.0006823575888099595,5.0,6.0
